"year","mpa_status","site","region","SPUL_d","biomass_d","n_transects","urchin_total","PANINT_d","MESFRAAD_d","STRPURAD_d","urchins_d","MACPYRAD_d","total_giant_kelp","NERLUE_d","kelp_d","heatwave"
2006,"Full","BLUEFISH_DC","Central_Coast",0.166666666666667,197.563529043715,6,6,0,0.333333333333333,0.666666666666667,1,2.66666666666667,16,0.333333333333333,3,"before"
2006,"Full","BLUEFISH_UC","Central_Coast",0,0,6,0,0,0,0,0,4,24,0,4,"before"
2006,"Full","COJO_E","South_Coast",0.0833333333333333,76.1593764727819,7,2,0,0,0.285714285714286,0.285714285714286,8.42857142857143,59,0,8.42857142857143,"before"
2006,"Full","COJO_W","South_Coast",0,0,6,11,0,0.166666666666667,1.66666666666667,1.83333333333333,13.3333333333333,80,0,13.3333333333333,"before"
2006,"Full","HOPKINS_DC","Central_Coast",0,0,6,17,0,2.5,0.333333333333333,2.83333333333333,7,42,0,7,"before"
2006,"Full","HOPKINS_UC","Central_Coast",0,0,6,12,0,0.833333333333333,1.16666666666667,2,9.66666666666667,58,0,9.66666666666667,"before"
2006,"Full","LA_CRUZ_DC","Central_Coast",0.0833333333333333,49.5979382174297,6,0,0,0,0,0,1,6,13.8333333333333,14.8333333333333,"before"
2006,"Full","LA_CRUZ_UC","Central_Coast",0.0833333333333333,305.324073007183,6,0,0,0,0,0,0.166666666666667,1,69.3333333333333,69.5,"before"
2006,"Full","MONASTERY_DC","Central_Coast",0,0,6,20,0,0,3.33333333333333,3.33333333333333,2.66666666666667,16,1,3.66666666666667,"before"
2006,"Full","MONASTERY_UC","Central_Coast",0,0,6,0,0,0,0,0,6.5,39,0.666666666666667,7.16666666666667,"before"
2006,"Full","PURISIMA_N","Central_Coast",0,0,6,8,0,1,0.333333333333333,1.33333333333333,3,18,0,3,"before"
2006,"Full","PURISIMA_S","Central_Coast",0,0,6,36,0,6,0,6,5,30,0,5,"before"
2006,"Full","SBI_GRAVEYARD_CANYON","South_Coast",0.0833333333333333,30.0982788405982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SBI_SOUTHEAST_REEF","South_Coast",1.66666666666667,547.205106711521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SBI_SOUTHEAST_REEF_S","South_Coast",2.33333333333333,1083.07424761161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SBI_SOUTHEAST_SEALION","South_Coast",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SBI_SOUTHEAST_SEA_LION_CEN","South_Coast",0.833333333333333,163.114959159945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SCI_CAVERN_POINT_E","South_Coast",1.5,765.272110025236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SCI_CAVERN_POINT_W","South_Coast",1.66666666666667,391.012466506917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SCI_GULL_ISLE_E","South_Coast",3.25,2934.82312844459,6,1602,0.166666666666667,150.5,116.5,267,36,216,0,36,"before"
2006,"Full","SCI_GULL_ISLE_W","South_Coast",2.08333333333333,2296.48025095502,6,2300,0.5,152.666666666667,230.666666666667,383.333333333333,36.8333333333333,221,0,36.8333333333333,"before"
2006,"Full","SCI_POTATO_PASTURE_E","South_Coast",0.833333333333333,264.991375604157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SCI_POTATO_PASTURE_W","South_Coast",1.16666666666667,427.976047364281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SCI_SCORPION_ANCHORAGE","South_Coast",0.125,36.0405560569856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SCI_SCORPION_W","South_Coast",0.416666666666667,234.876430243566,6,10068,0.333333333333333,354.666666666667,1323.33333333333,1678,13.8333333333333,83,0,13.8333333333333,"before"
2006,"Full","SMI_HARRIS_PT_RESERVE_E","South_Coast",0.833333333333333,601.775132890133,6,1630,0,245,26.6666666666667,271.666666666667,43.1666666666667,259,0,43.1666666666667,"before"
2006,"Full","SMI_HARRIS_PT_RESERVE_W","South_Coast",0.25,200.088247842847,6,1053,0,173.5,2,175.5,61.6666666666667,370,0,61.6666666666667,"before"
2006,"Full","SRI_CHICKASAW_E","South_Coast",1.42857142857143,1790.60975968438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SRI_CHICKASAW_W","South_Coast",2.16666666666667,2593.57041084787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SRI_SOUTH_POINT_E","South_Coast",1.91666666666667,2069.91480318519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SRI_SOUTH_POINT_W","South_Coast",1.5,1279.08736761757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SRI_TRANCION_CANYON_E","South_Coast",2.91666666666667,4195.36947002231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","SRI_TRANCION_CANYON_W","South_Coast",0.833333333333333,781.823811341364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Full","WESTON_DC","Central_Coast",0,0,6,1,0,0,0.166666666666667,0.166666666666667,1.83333333333333,11,0.166666666666667,2,"before"
2006,"Full","WESTON_UC","Central_Coast",0,0,6,1,0,0.166666666666667,0,0.166666666666667,7.66666666666667,46,1.16666666666667,8.83333333333333,"before"
2006,"Partial","ANACAPA_LIGHTHOUSE_REEF_E","South_Coast",0.25,53.0833105603801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Partial","ANACAPA_WEST_ISLE_CEN","South_Coast",0.5,160.60318628109,4,2133,0,255.25,278,533.25,0,0,0,0,"before"
2006,"Partial","ANACAPA_WEST_ISLE_E","South_Coast",1,396.689523367132,4,2516,0.5,225.25,403.75,629,0.25,1,0,0.25,"before"
2006,"Partial","ANACAPA_WEST_ISLE_W","South_Coast",1.75,678.189123898837,4,2397,0,126.75,472.5,599.25,0,0,0,0,"before"
2006,"Partial","BUTTERFLY_DC","Central_Coast",0,0,6,1,0,0,0.166666666666667,0.166666666666667,5.5,33,0.5,6,"before"
2006,"Partial","BUTTERFLY_UC","Central_Coast",0,0,6,3,0,0,0.5,0.5,6,36,0.333333333333333,6.33333333333333,"before"
2006,"Partial","CAMBRIA_DC","Central_Coast",0.0833333333333333,305.324073007183,6,0,0,0,0,0,1,6,0.5,1.5,"before"
2006,"Partial","CAMBRIA_UC","Central_Coast",0,0,6,2,0,0,0.333333333333333,0.333333333333333,1.33333333333333,8,0.333333333333333,1.66666666666667,"before"
2006,"Partial","MACABEE_DC","Central_Coast",0,0,6,30,0,0.333333333333333,4.66666666666667,5,5.83333333333333,35,0,5.83333333333333,"before"
2006,"Partial","MACABEE_UC","Central_Coast",0,0,6,30,0,0,5,5,12.6666666666667,76,0,12.6666666666667,"before"
2006,"Partial","NAPLES_CEN","South_Coast",2.25,1443.14107999244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Partial","NAPLES_E","South_Coast",2,1033.23482694861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Partial","NAPLES_W","South_Coast",1.5,806.625739448224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Partial","OTTER_PT_DC","Central_Coast",0,0,6,6,0,0.333333333333333,0.666666666666667,1,11.8333333333333,71,0,11.8333333333333,"before"
2006,"Partial","OTTER_PT_UC","Central_Coast",0,0,6,21,0,2,1.5,3.5,14.3333333333333,86,0,14.3333333333333,"before"
2006,"Partial","SCI_PAINTED_CAVE_CEN","South_Coast",1.375,1746.42691797569,4,1639,0,133.25,276.5,409.75,20,80,0,20,"before"
2006,"Partial","SCI_PAINTED_CAVE_E","South_Coast",2.125,2663.30247284898,4,1057,0,46.25,218,264.25,0,0,0,0,"before"
2006,"Partial","SCI_PAINTED_CAVE_W","South_Coast",0.5,201.660450337234,4,1727,0,184.25,247.5,431.75,10.25,41,0,10.25,"before"
2006,"Partial","STILLWATER_DC","Central_Coast",0,0,6,1,0,0,0.166666666666667,0.166666666666667,7,42,0,7,"before"
2006,"Partial","STILLWATER_UC","Central_Coast",0,0,6,2,0,0,0.333333333333333,0.333333333333333,2,12,0,2,"before"
2006,"Partial","WHITE_ROCK_DC","Central_Coast",0,0,6,0,0,0,0,0,2,12,0.666666666666667,2.66666666666667,"before"
2006,"Partial","WHITE_ROCK_UC","Central_Coast",0.0833333333333333,103.242637045802,6,1,0,0,0.166666666666667,0.166666666666667,1.66666666666667,10,7.66666666666667,9.33333333333333,"before"
2006,"Reference","ANACAPA_ADMIRALS_CEN","South_Coast",1,124.291933787609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","ANACAPA_ADMIRALS_E","South_Coast",0.25,25.5986687730414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","ANACAPA_ADMIRALS_W","South_Coast",0.125,9.90460649900873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","ANACAPA_EAST_FISH_CAMP_CEN","South_Coast",0.125,13.8893989346412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","ANACAPA_EAST_FISH_CAMP_E","South_Coast",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","ANACAPA_EAST_FISH_CAMP_W","South_Coast",0.375,56.7151762476048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","ANACAPA_LIGHTHOUSE_REEF_CEN","South_Coast",0.125,21.6888964254861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","ANACAPA_LIGHTHOUSE_REEF_W","South_Coast",0.25,120.958830672962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","CAYUCOS_DC","Central_Coast",0.2,956.068238946742,6,0,0,0,0,0,10.6666666666667,64,0.5,11.1666666666667,"before"
2006,"Reference","CAYUCOS_UC","Central_Coast",0.0833333333333333,389.437573210407,6,1,0,0,0.166666666666667,0.166666666666667,6,36,1.66666666666667,7.66666666666667,"before"
2006,"Reference","ESALEN_DC","Central_Coast",0.0833333333333333,305.324073007183,6,1,0,0,0.166666666666667,0.166666666666667,2.5,15,8.33333333333333,10.8333333333333,"before"
2006,"Reference","ESALEN_UC","Central_Coast",0,0,6,24,0,1.16666666666667,2.83333333333333,4,2.16666666666667,13,6.16666666666667,8.33333333333333,"before"
2006,"Reference","JALAMA_N","Central_Coast",0.166666666666667,148.323743143062,7,3,0,0,0.428571428571429,0.428571428571429,61.2857142857143,429,0,61.2857142857143,"before"
2006,"Reference","JALAMA_S","Central_Coast",0,0,6,0,0,0,0,0,12.6666666666667,76,0,12.6666666666667,"before"
2006,"Reference","LOPEZ_DC","Central_Coast",0,0,6,0,0,0,0,0,1,6,10.5,11.5,"before"
2006,"Reference","LOPEZ_UC","Central_Coast",0,0,6,0,0,0,0,0,3.5,21,12,15.5,"before"
2006,"Reference","MALPASO","Central_Coast",0,0,6,4,0,0.166666666666667,0.5,0.666666666666667,2.16666666666667,13,15.6666666666667,17.8333333333333,"before"
2006,"Reference","MILL_CREEK_DC","Central_Coast",0,0,6,0,0,0,0,0,4.33333333333333,26,19.3333333333333,23.6666666666667,"before"
2006,"Reference","MILL_CREEK_UC","Central_Coast",0,0,6,0,0,0,0,0,4.16666666666667,25,3.5,7.66666666666667,"before"
2006,"Reference","PALO_COLORADO","Central_Coast",0.0833333333333333,175.408267564269,6,0,0,0,0,0,4.83333333333333,29,0,4.83333333333333,"before"
2006,"Reference","PESCADERO_DC","Central_Coast",0.0833333333333333,103.242637045802,6,13,0,0.833333333333333,1.33333333333333,2.16666666666667,6.66666666666667,40,16.3333333333333,23,"before"
2006,"Reference","PESCADERO_UC","Central_Coast",0.0833333333333333,103.242637045802,6,10,0,0,1.66666666666667,1.66666666666667,3.83333333333333,23,0.5,4.33333333333333,"before"
2006,"Reference","PLASKETT_DC","Central_Coast",0.222222222222222,320.032511191492,6,0,0,0,0,0,0.666666666666667,4,23.8333333333333,24.5,"before"
2006,"Reference","PLASKETT_UC","Central_Coast",0.25,513.261216875948,6,0,0,0,0,0,10.8333333333333,65,17.3333333333333,28.1666666666667,"before"
2006,"Reference","SANDHILL_DC","Central_Coast",0,0,6,58,0,0,9.66666666666667,9.66666666666667,7.16666666666667,43,0,7.16666666666667,"before"
2006,"Reference","SANDHILL_UC","Central_Coast",0,0,6,4633,0,0,772.166666666667,772.166666666667,0.666666666666667,4,29,29.6666666666667,"before"
2006,"Reference","SBI_ARCH_POINT","South_Coast",0.125,55.6828069077199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_ARCH_POINT_CEN","South_Coast",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_ARCH_POINT_S","South_Coast",1,666.058114386425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_CAT_CANYON","South_Coast",1.08333333333333,426.385878159018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_CAT_CANYON_CEN","South_Coast",0.0833333333333333,26.9480341530158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_GRAVEYARD_CANYON_N","South_Coast",0.333333333333333,85.2642725667752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_WEBSTERS_ARCH_CEN","South_Coast",1.375,558.089608270036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_WEBSTERS_ARCH_E","South_Coast",1.25,710.926855270779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SBI_WEBSTERS_ARCH_N","South_Coast",0.125,55.6828069077199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SCI_COCHE_POINT_E","South_Coast",0.416666666666667,273.736621636658,6,6973,0.166666666666667,61.6666666666667,1100.5,1162.16666666667,0,0,0,0,"before"
2006,"Reference","SCI_COCHE_POINT_W","South_Coast",0.583333333333333,605.691161023165,6,11207,0,156.5,1711.33333333333,1867.83333333333,0,0,0,0,"before"
2006,"Reference","SCI_FORNEY_E","South_Coast",0.833333333333333,485.265941968309,6,5260,0.166666666666667,201.666666666667,675,876.666666666667,29,174,0,29,"before"
2006,"Reference","SCI_FORNEY_W","South_Coast",0.5,372.491631482717,6,2008,0,286.833333333333,47.8333333333333,334.666666666667,31,186,0,31,"before"
2006,"Reference","SCI_HAZARDS_CEN","South_Coast",0.5,347.438440385924,4,105,0,6.75,19.5,26.25,52.75,211,0,52.75,"before"
2006,"Reference","SCI_HAZARDS_E","South_Coast",0.125,21.6888964254861,4,798,0,111.5,88,199.5,108.75,435,0,108.75,"before"
2006,"Reference","SCI_HAZARDS_W","South_Coast",0.75,575.683874989885,4,1978,0,184.75,309.75,494.5,33.25,133,0,33.25,"before"
2006,"Reference","SCI_LITTLE_SCORPION_E","South_Coast",0.625,285.534528428164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SCI_LITTLE_SCORPION_W","South_Coast",0.125,31.9896973618883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SCI_PELICAN_CEN","South_Coast",1.25,176.627625063032,4,1656,0,115,299,414,9.75,39,0,9.75,"before"
2006,"Reference","SCI_PELICAN_E","South_Coast",1.625,275.499208133108,4,2421,0,256.25,349,605.25,11.75,47,0,11.75,"before"
2006,"Reference","SCI_PELICAN_W","South_Coast",1.5,373.461416269384,4,7365,0,133.5,1707.75,1841.25,0.25,1,0,0.25,"before"
2006,"Reference","SCI_SAN_PEDRO_POINT_E","South_Coast",0.625,216.868869554149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SCI_SAN_PEDRO_POINT_W","South_Coast",1.125,283.659916772558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SCI_SCORPION_E","South_Coast",0.75,302.543904140032,6,3577,0,185.166666666667,411,596.166666666667,0,0,0,0,"before"
2006,"Reference","SCI_VALLEY_CEN","South_Coast",0.125,8.23753461157886,4,2178,0,414.25,130.25,544.5,20,80,0,20,"before"
2006,"Reference","SCI_VALLEY_E","South_Coast",0,0,4,2608,0.75,253.25,398.75,652,8,32,0,8,"before"
2006,"Reference","SCI_VALLEY_W","South_Coast",1.375,208.769409885421,4,8362,0,332.25,1758.25,2090.5,0,0,0,0,"before"
2006,"Reference","SCI_YELLOWBANKS_CEN","South_Coast",0.916666666666667,619.253722195173,6,1053,0,57.5,118,175.5,16.6666666666667,100,0,16.6666666666667,"before"
2006,"Reference","SCI_YELLOWBANKS_W","South_Coast",1.16666666666667,356.09814215881,6,29,0,3.83333333333333,1,4.83333333333333,18.3333333333333,110,0,18.3333333333333,"before"
2006,"Reference","SMI_CROOK_POINT_E","South_Coast",0,0,6,95,0,15.3333333333333,0.5,15.8333333333333,23.3333333333333,140,0,23.3333333333333,"before"
2006,"Reference","SMI_CROOK_POINT_W","South_Coast",0.666666666666667,1132.72236862197,6,325,0,46.6666666666667,7.5,54.1666666666667,25.3333333333333,152,0,25.3333333333333,"before"
2006,"Reference","SMI_CUYLER_E","South_Coast",0,0,6,1046,0,167,7.33333333333333,174.333333333333,71.6666666666667,430,0,71.6666666666667,"before"
2006,"Reference","SMI_CUYLER_W","South_Coast",0,0,6,2439,0,401.666666666667,4.83333333333333,406.5,94,564,0,94,"before"
2006,"Reference","SMI_TYLER_BIGHT_E","South_Coast",0.25,199.45154340729,6,854,0,140.666666666667,1.66666666666667,142.333333333333,28.1666666666667,169,0,28.1666666666667,"before"
2006,"Reference","SMI_TYLER_BIGHT_W","South_Coast",0.416666666666667,416.433290433705,6,627,0,93,11.5,104.5,24.5,147,0,24.5,"before"
2006,"Reference","SOBERANES","Central_Coast",0,0,6,5,0,0.166666666666667,0.666666666666667,0.833333333333333,4.66666666666667,28,1.66666666666667,6.33333333333333,"before"
2006,"Reference","SOUTH_WRECK_DC","Central_Coast",0,0,6,7,0,0.166666666666667,1,1.16666666666667,9,54,1.5,10.5,"before"
2006,"Reference","SOUTH_WRECK_UC","Central_Coast",0,0,6,6,0,0.333333333333333,0.666666666666667,1,1.33333333333333,8,0.5,1.83333333333333,"before"
2006,"Reference","SRI_CLUSTER_POINT_N","South_Coast",0.416666666666667,672.915577240088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SRI_CLUSTER_POINT_S","South_Coast",0.222222222222222,100.355914768599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SRI_JOHNSONS_LEE_NORTH_E","South_Coast",0.25,232.56814059293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SRI_JOHNSONS_LEE_NORTH_W","South_Coast",1.08333333333333,1363.79862813918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SRI_JOHNSONS_LEE_SOUTH_E","South_Coast",1.5,1484.10179197484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2006,"Reference","SRI_JOHNSONS_LEE_SOUTH_W","South_Coast",1.25,1030.76083965886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2007,"Full","ANACAPA_BLACK_SEA_BASS","South_Coast",0.333333333333333,468.245964970774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2007,"Full","ANACAPA_EAST_ISLE_CEN","South_Coast",1,1201.21046630666,4,564,5.25,114.25,26.75,141,62,248,0,62,"before"
2007,"Full","ANACAPA_EAST_ISLE_E","South_Coast",2.375,4025.03685727323,4,765,0.25,125,66.25,191.25,34.75,139,0,34.75,"before"
2007,"Full","ANACAPA_EAST_ISLE_W","South_Coast",0.75,437.599669492896,4,901,2,192,33.25,225.25,71.5,286,0,71.5,"before"
2007,"Full","ANACAPA_MIDDLE_ISLE_CEN","South_Coast",0.875,270.54739135746,4,3138,0,182.75,601.75,784.5,18.5,74,0,18.5,"before"
2007,"Full","ANACAPA_MIDDLE_ISLE_E","South_Coast",0.625,375.795705285535,4,1523,4,89.25,291.5,380.75,117.25,469,0,117.25,"before"
2007,"Full","ANACAPA_MIDDLE_ISLE_W","South_Coast",1,542.110603517742,4,8807,0.25,157.5,2044.25,2201.75,0,0,0,0,"before"
2007,"Full","ANDREW_MOLERA_DC","Central_Coast",0,0,6,1,0,0,0.166666666666667,0.166666666666667,11.6666666666667,70,26.8333333333333,38.5,"before"
2007,"Full","ANDREW_MOLERA_UC","Central_Coast",0,0,6,1,0,0,0.166666666666667,0.166666666666667,25.8333333333333,155,46,71.8333333333333,"before"
2007,"Full","ASILOMAR_DC","Central_Coast",0,0,6,4,0,0,0.666666666666667,0.666666666666667,2.5,15,28.6666666666667,31.1666666666667,"before"
2007,"Full","ASILOMAR_UC","Central_Coast",0.0833333333333333,37.1218712718133,6,12,0,0.166666666666667,1.83333333333333,2,11.3333333333333,68,7.5,18.8333333333333,"before"
2007,"Full","BIG_CREEK_DC","Central_Coast",0.0833333333333333,234.36017957653,6,3,0,0,0.5,0.5,14.1666666666667,85,1.83333333333333,16,"before"
2007,"Full","BIG_CREEK_UC","Central_Coast",0.666666666666667,2234.81892089154,6,3,0,0,0.5,0.5,3.66666666666667,22,3.83333333333333,7.5,"before"
2007,"Full","BLUEFISH_DC","Central_Coast",0,0,6,16,0,0.5,2.16666666666667,2.66666666666667,6,36,0.166666666666667,6.16666666666667,"before"
2007,"Full","BLUEFISH_UC","Central_Coast",0.166666666666667,190.443182522899,6,0,0,0,0,0,10.5,63,0,10.5,"before"
2007,"Full","BUCHON","Central_Coast",0,0,6,2,0,0,0.333333333333333,0.333333333333333,0.333333333333333,2,12.3333333333333,12.6666666666667,"before"
2007,"Full","COJO_E","South_Coast",0,0,6,2,0,0,0.333333333333333,0.333333333333333,8.33333333333333,50,0,8.33333333333333,"before"
2007,"Full","COJO_W","South_Coast",0,0,6,0,0,0,0,0,21.8333333333333,131,0,21.8333333333333,"before"
2007,"Full","COOPER","Central_Coast",0.0833333333333333,76.1593764727819,6,3,0,0,0.5,0.5,28.5,171,46,74.5,"before"
2007,"Full","CROWBAR","Central_Coast",0,0,6,3,0,0,0.5,0.5,5.16666666666667,31,23,28.1666666666667,"before"
2007,"Full","DOLAN_DC","Central_Coast",0.0833333333333333,234.36017957653,6,2,0,0,0.333333333333333,0.333333333333333,23.1666666666667,139,21.5,44.6666666666667,"before"
2007,"Full","DOLAN_UC","Central_Coast",0,0,6,1,0,0,0.166666666666667,0.166666666666667,30.5,183,21.5,52,"before"
2007,"Full","FALSE_SUR","Central_Coast",0,0,6,0,0,0,0,0,0.833333333333333,5,31,31.8333333333333,"before"
2007,"Full","HOPKINS_DC","Central_Coast",0,0,6,23,0,1.83333333333333,2,3.83333333333333,5.83333333333333,35,0,5.83333333333333,"before"
2007,"Full","HOPKINS_UC","Central_Coast",0,0,6,8,0,0.166666666666667,1.16666666666667,1.33333333333333,10.1666666666667,61,0,10.1666666666667,"before"
2007,"Full","LA_CRUZ_DC","Central_Coast",0,0,6,0,0,0,0,0,0.666666666666667,4,31.1666666666667,31.8333333333333,"before"
2007,"Full","LA_CRUZ_UC","Central_Coast",0,0,6,0,0,0,0,0,0.666666666666667,4,28.3333333333333,29,"before"
2007,"Full","LOVERS_DC","Central_Coast",0,0,6,80,0,5.16666666666667,8.16666666666667,13.3333333333333,7.83333333333333,47,0,7.83333333333333,"before"
2007,"Full","LOVERS_UC","Central_Coast",0,0,6,16,0,0.166666666666667,2.5,2.66666666666667,10.6666666666667,64,0,10.6666666666667,"before"
2007,"Full","MONASTERY_DC","Central_Coast",0.0833333333333333,127.334852018422,6,17,0,1.83333333333333,1,2.83333333333333,20.6666666666667,124,8,28.6666666666667,"before"
2007,"Full","MONASTERY_UC","Central_Coast",0,0,6,3,0,0.166666666666667,0.333333333333333,0.5,36.1666666666667,217,0.833333333333333,37,"before"
2007,"Full","MONTANA_DE_ORO","Central_Coast",0,0,6,2,0,0,0.333333333333333,0.333333333333333,2.16666666666667,13,32,34.1666666666667,"before"
2007,"Full","PINNACLES_IN","Central_Coast",0.0833333333333333,275.424358438643,6,148,0,1,23.6666666666667,24.6666666666667,7.16666666666667,43,0,7.16666666666667,"before"
2007,"Full","PINNACLES_OUT","Central_Coast",0,0,6,173,0,11.3333333333333,17.5,28.8333333333333,4.16666666666667,25,0,4.16666666666667,"before"
2007,"Full","POINT_DUME","South_Coast",6.91666666666667,3126.35905062642,2,581,0,55.5,235,290.5,3,6,0,3,"before"
2007,"Full","POINT_VICENTE_W","South_Coast",3.91666666666667,1131.97523973722,2,234,0,27,90,117,8.5,17,0,8.5,"before"
2007,"Full","SBI_GRAVEYARD_CANYON","South_Coast",0.333333333333333,186.613153771714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2007,"Full","SBI_SOUTHEAST_REEF","South_Coast",1.66666666666667,751.282154844435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2007,"Full","SBI_SOUTHEAST_REEF_S","South_Coast",1.5,1175.7176719726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2007,"Full","SBI_SOUTHEAST_SEALION","South_Coast",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2007,"Full","SBI_SOUTHEAST_SEA_LION_CEN","South_Coast",0.75,290.564981253433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2007,"Full","SCI_CAVERN_POINT_E","South_Coast",0.666666666666667,486.432235724032,6,10227,0.333333333333333,92,1612.5,1704.5,0,0,0,0,"before"
2007,"Full","SCI_CAVERN_POINT_W","South_Coast",0.75,533.87899860134,6,2741,0.166666666666667,109.333333333333,347.5,456.833333333333,3.33333333333333,20,0,3.33333333333333,"before"
2007,"Full","SCI_GULL_ISLE_E","South_Coast",2.16666666666667,1962.59577790576,6,4803,0.166666666666667,228.833333333333,571.666666666667,800.5,33.1666666666667,199,0,33.1666666666667,"before"
2007,"Full","SCI_GULL_ISLE_W","South_Coast",3,3343.90035956911,6,2172,0.166666666666667,146.666666666667,215.333333333333,362,28.6666666666667,172,0,28.6666666666667,"before"
2007,"Full","SCI_POTATO_PASTURE_E","South_Coast",0.666666666666667,283.254196513287,6,5917,0,204.666666666667,781.5,986.166666666667,0,0,0,0,"before"
2007,"Full","SCI_POTATO_PASTURE_W","South_Coast",0.75,530.066255837912,6,7189,0,184.833333333333,1013.33333333333,1198.16666666667,0,0,0,0,"before"
2007,"Full","SCI_SCORPION_ANCHORAGE","South_Coast",0.333333333333333,158.592697462713,6,1748,0,100.166666666667,191.166666666667,291.333333333333,19.5,117,0,19.5,"before"
2007,"Full","SCI_SCORPION_W","South_Coast",0.5,385.423151763622,6,6735,0,308.333333333333,814.166666666667,1122.5,0.333333333333333,2,0,0.333333333333333,"before"
2007,"Full","SMI_HARRIS_PT_RESERVE_E","South_Coast",0.583333333333333,441.729092498326,6,2404,0,382.833333333333,17.8333333333333,400.666666666667,12.1666666666667,73,0,12.1666666666667,"before"
2007,"Full","SMI_HARRIS_PT_RESERVE_W","South_Coast",0.0833333333333333,110.898418040963,6,793,0,120.833333333333,11.3333333333333,132.166666666667,36.6666666666667,220,0,36.6666666666667,"before"
