lon,lat,gravity
-120.135,33.905,0.03129576008551597
-120.105,33.905,0.04009940421859216
-120.095,33.905,0.043741808983548985
-120.085,33.905,0.04781093934833013
-120.075,33.905,0.05235354462877575
-120.065,33.905,0.05741521138132291
-120.055,33.905,0.06303593690294346
-120.135,33.894999999999996,0.029646897350261048
-120.125,33.894999999999996,0.03198898312817797
-120.115,33.894999999999996,0.03457564397853273
-120.105,33.894999999999996,0.037433085785971015
-120.095,33.894999999999996,0.04058855337512347
-118.395,33.815,37654.77478338437
-118.405,33.805,25785.96413395484
-118.395,33.805,32705.086964280013
-118.425,33.795,18358.635055465864
-118.41499999999999,33.795,21646.618292865678
-118.405,33.795,27083.688984746197
-118.435,33.785,15647.111834914725
-118.425,33.785,18572.24181141045
-118.41499999999999,33.785,23197.457564346747
-118.435,33.775,15274.266362131635
-118.425,33.775,20724.05616619337
-118.435,33.765,14220.306487763046
-118.425,33.765,18146.689546758324
-118.41499999999999,33.765,26068.414272167698
-118.425,33.754999999999995,15095.528345390441
-118.41499999999999,33.754999999999995,20405.661830126515
-118.41499999999999,33.745,15162.511701140802
-118.405,33.745,17848.22605780999
-118.385,33.745,22155.419872712195
-118.41499999999999,33.735,12427.72494194367
-118.405,33.735,13614.102250557251
-118.395,33.735,14747.32987308012
-118.385,33.735,16009.146824944064
-118.375,33.735,18020.00582855393
-118.365,33.735,23788.150124208172
-118.355,33.735,23674.465373163082
-118.355,33.725,17221.990983259042
-118.345,33.725,18719.832215788894
-118.335,33.725,22221.828708099325
-118.345,33.715,16052.338032625321
-118.335,33.715,18390.47998676787
-118.325,33.715,22769.25322034126
-118.315,33.715,30937.2524453722
-118.305,33.715,282582.63970786944
-118.315,33.705,19767.4385646701
-118.305,33.705,23171.983755540386
-118.295,33.705,25576.706211425007
-118.285,33.705,24712.800850434156
-118.145,33.595,7107.566644279992
-117.875,33.595,33419.10128609799
-118.125,33.585,6917.1154580365
-117.875,33.585,18249.840803230705
-117.865,33.585,18725.85577983118
-117.855,33.575,13645.321966399748
-117.845,33.575,13808.60096184236
-118.115,33.565,6128.750049473033
-117.835,33.565,11833.108001252373
-117.825,33.565,12051.55717819711
-117.805,33.545,11177.215376803722
-117.795,33.545,14079.028315069458
-117.785,33.545,71574.77394445491
-117.795,33.535,11984.636476789694
-117.785,33.535,15595.149570552816
-117.775,33.535,19060.065372866546
-117.785,33.525,11371.483069852111
-117.775,33.525,13719.55113743437
-117.765,33.525,19187.52436851239
-119.065,33.495,0.050877368383967926
-119.055,33.495,0.04931846935323086
-119.045,33.495,0
-117.745,33.495,18337.97716813038
-119.065,33.485,0.0521543173159276
-119.055,33.485,0.050517260110793404
-119.045,33.485,0
-119.035,33.485,0
-119.025,33.485,0
-119.015,33.485,0
-117.735,33.485,13504.465082040035
-117.725,33.485,16741.059313727543
-119.065,33.475,0.053440003193796604
-119.055,33.475,0.051722376505209965
-119.045,33.475,0.05007681472149502
-119.025,33.475,0
-118.605,33.475,284.1842318222105
-118.595,33.475,312.9361661339709
-118.585,33.475,348.4951587447413
-118.575,33.475,379.4700054690108
-118.565,33.475,415.25635267840386
-118.555,33.475,450.25966866621354
-118.545,33.475,478.97412169063466
-118.535,33.475,513.2630075638951
-117.735,33.475,11025.53918381185
-117.725,33.475,16289.39556577294
-119.055,33.465,0.05293046563092549
-119.045,33.465,0.05120822251992466
-119.035,33.465,0.04956032646915842
-119.025,33.465,0
-118.605,33.465,248.1623798190581
-118.595,33.465,267.3472736421891
-118.585,33.465,295.55788594104945
-118.525,33.465,489.2892865771693
-118.515,33.465,512.6217721326442
-118.505,33.465,540.4578799016124
-118.495,33.465,570.8832710374319
-117.725,33.465,11507.903482813479
-117.715,33.465,15576.764459367765
-119.035,33.455,0.050616921026246944
-119.025,33.455,0
-118.585,33.455,252.95418201390794
-118.515,33.455,460.3241948044279
-118.505,33.455,489.2316647257842
-118.485,33.455,549.7848156242484
-117.725,33.455,8632.946318902303
-117.715,33.455,10255.052497728075
-118.575,33.445,238.73654427736133
-118.495,33.445,450.08572664754035
-118.485,33.445,484.87168471111477
-118.475,33.445,518.86447627985
-118.465,33.445,549.1900071034967
-117.675,33.445,9930.771460368205
-118.575,33.435,202.4053494481171
-118.565,33.435,224.88470831338978
-118.555,33.435,235.55782175978237
-118.545,33.435,256.9470898246035
-118.535,33.435,281.8178039743422
-118.525,33.435,311.084038503841
-118.455,33.435,514.7606146970212
-118.445,33.435,540.03342134017
-117.655,33.435,9645.790939567527
-118.535,33.425,238.68507020568802
-118.525,33.425,260.60357314371
-118.515,33.425,282.470494285746
-118.505,33.425,313.18279223764523
-118.495,33.425,338.3921366340851
-118.445,33.425,477.2937592540299
-118.41499999999999,33.425,578.2014720368643
-118.405,33.425,614.867494421316
-117.655,33.425,7718.308231412865
-117.645,33.425,9148.220557859677
-117.635,33.425,12958.716606589956
-117.625,33.425,44373.97043923667
-118.485,33.415,317.46890813060855
-117.635,33.415,9258.406466907865
-117.625,33.415,13472.416888694828
-118.485,33.405,247.31439322681214
-118.365,33.405,627.0804412243501
-117.635,33.405,6819.6811954106315
-117.625,33.405,8305.460032650302
-117.615,33.405,10847.677790788779
-117.605,33.405,12718.378012811176
-118.485,33.394999999999996,200.94280382168228
-118.365,33.394999999999996,585.5685908096692
-117.625,33.394999999999996,5830.589733034825
-117.615,33.394999999999996,6504.56102284172
-117.605,33.394999999999996,8153.642475198625
-118.485,33.385,166.3897306970326
-118.475,33.385,174.83117262496825
-118.365,33.385,542.5961786727098
-118.355,33.385,594.0726151247655
-117.615,33.385,4748.751184624591
-117.605,33.385,4886.752899465222
-117.595,33.385,4768.267004622938
-118.485,33.375,136.25040197176082
-117.605,33.375,3851.2647667927604
-117.595,33.375,3773.991335469428
-118.485,33.365,111.15366676199119
-117.585,33.365,3178.286160739001
-117.575,33.365,3090.4986944224397
-118.485,33.355000000000004,89.11354276536385
-118.335,33.355000000000004,1890.686357426433
-118.325,33.355000000000004,1944.5509879627793
-117.575,33.355000000000004,2810.1967019743356
-117.565,33.355000000000004,2767.278699088614
-117.555,33.355000000000004,2754.685838045325
-118.485,33.345,83.01179084290155
-118.325,33.345,12082.565677123812
-117.575,33.345,2584.095077697075
-117.565,33.345,2568.3587504489456
-117.555,33.345,2568.1944746675645
-117.545,33.345,2593.728475397104
-118.475,33.335,77.37530991792832
-118.465,33.335,81.10624270045302
-117.555,33.335,2414.621960431176
-118.475,33.325,68.92260268005377
-118.465,33.325,75.02225871699021
-118.455,33.325,81.74705293935926
-118.445,33.325,86.92326248242773
-118.305,33.325,549.4071618354143
-118.455,33.315,64.8949065256796
-118.445,33.315,69.55177833122616
-118.435,33.315,79.96716287662433
-118.425,33.315,87.30416514187023
-118.41499999999999,33.315,97.82150893027581
-118.405,33.315,113.01375352613273
-118.375,33.315,188.38866071934328
-118.365,33.315,237.3255942701145
-118.355,33.315,304.73842822809684
-118.305,33.315,355.66191173025294
-117.505,33.315,2550.1621060139714
-117.495,33.315,2661.3613176301637
-118.355,33.305,208.55994328597959
-118.345,33.305,238.81939030867312
-118.315,33.305,259.00709016762477
-117.505,33.305,2466.7203926502675
-117.495,33.305,2574.6719883607334
-119.585,33.295,1.5417798647517742
-119.575,33.295,1.8301441375723442
-119.565,33.295,2.1826936381076045
-119.555,33.295,2.6052903662857667
-119.545,33.295,3.0915754758298433
-119.535,33.295,3.609777276303851
-119.525,33.295,4.0894517780231165
-119.515,33.295,4.42520691151105
-118.325,33.295,165.00858321790255
-117.505,33.295,2393.897217973838
-117.495,33.295,2494.367975348883
-117.485,33.295,2608.4135891079777
-119.625,33.285,0.8985122180590951
-119.615,33.285,1.0471476510592752
-119.605,33.285,1.2331346871574933
-119.595,33.285,1.468752935534183
-119.585,33.285,1.7708517780448156
-119.575,33.285,2.1621980748092215
-119.565,33.285,2.672177359423451
-119.555,33.285,3.3344112636648346
-119.545,33.285,4.174992281297462
-119.535,33.285,5.179151851737932
-119.525,33.285,6.227261259094667
-119.515,33.285,7.040830915529617
-119.505,33.285,7.277216964408356
-119.495,33.285,6.81460394317623
-119.485,33.285,5.881861731370982
-117.505,33.285,2327.2398981356732
-117.495,33.285,2438.326722675108
-117.485,33.285,2564.7617999440777
-117.475,33.285,2705.710709065028
-119.625,33.275,0.9532387024355342
-119.615,33.275,1.1222572052512316
-119.605,33.275,1.3386682016359697
-119.595,33.275,1.6209965106253468
-119.585,33.275,1.997038517239076
-119.575,33.275,2.509271255007425
-119.565,33.275,3.2232454327979303
-119.555,33.275,4.238829963449858
-119.515,33.275,12.816938985119895
-119.505,33.275,13.622549356756629
-119.495,33.275,12.086451599635069
-119.485,33.275,9.433031376259954
-119.475,33.275,6.981910522224062
-119.465,33.275,5.144358294061201
-117.475,33.275,2684.072958922004
-119.625,33.265,0.9949239737776743
-119.615,33.265,1.1805121287775422
-119.605,33.265,1.4224280557243663
-119.595,33.265,1.7455000373890064
-119.585,33.265,2.1894992851503208
-119.575,33.265,2.8209195406475533
-119.495,33.265,25.857587600174334
-119.485,33.265,16.14225223934119
-119.475,33.265,10.083664444818208
-119.465,33.265,6.65174072638176
-119.455,33.265,4.641489201520746
-119.605,33.254999999999995,1.4728019886338017
-119.595,33.254999999999995,1.8220197012589405
-119.585,33.254999999999995,2.3113270582877443
-119.575,33.254999999999995,3.0265511474017823
-119.565,33.254999999999995,4.130301042783389
-119.465,33.254999999999995,7.922174563252419
-119.455,33.254999999999995,5.2261095143176055
-119.595,33.245,1.8357929931532426
-119.585,33.245,2.333608869604427
-119.575,33.245,3.064980675414165
-119.565,33.245,4.202382661399835
-119.555,33.245,6.112373689853391
-119.555,33.235,5.574642734092083
-119.545,33.235,8.405656313686546
-119.535,33.235,13.792850185998894
-119.545,33.225,6.4647832137881975
-119.535,33.225,9.241056503941996
-119.525,33.225,13.211288733804045
-119.515,33.225,17.505608100606516
-119.505,33.225,19.04476786306584
-119.435,33.225,2.434062280940815
-119.41499999999999,33.225,1.5654850883269698
-119.405,33.225,1.2925258166521931
-119.395,33.225,1.0839757896319673
-119.505,33.215,9.24595582888424
-119.495,33.215,8.511263315417317
-119.485,33.215,7.1032542504798375
-119.475,33.215,5.617254453543461
-119.465,33.215,4.362650056221108
-119.455,33.215,3.397117206652764
-119.445,33.215,2.677597059646588
-119.435,33.215,2.143510908328281
-119.445,33.205,2.2267273916153996
-117.365,33.165,15991.382235153362
-117.365,33.155,12285.683816315348
-117.355,33.155,24717.74947015035
-117.355,33.144999999999996,13031.50281728882
-117.345,33.144999999999996,18213.882472090907
-117.345,33.135,11232.82767130171
-117.345,33.125,9613.2082570153525
-117.335,33.125,11718.511168537001
-117.335,33.115,12373.518969917719
-117.325,33.105000000000004,14587.158974243554
-117.325,33.095,10738.518896221854
-117.325,33.085,10112.144570927445
-117.315,33.085,13661.851811573986
-117.325,33.075,9921.610852651202
-117.315,33.075,15817.976499226563
-117.315,33.065,12267.200070971017
-117.305,33.065,17481.72499654823
-117.315,33.055,11255.21472736926
-117.305,33.055,21838.739576529784
-118.595,33.045,4.159164702055429
-118.585,33.045,4.352075310014001
-117.305,33.045,13820.7235814986
-118.625,33.035,3.4402949351679357
-118.615,33.035,3.587562228259368
-118.605,33.035,3.741418668055342
-118.595,33.035,3.901570507504646
-118.585,33.035,4.067497054542187
-118.575,33.035,4.23839642940216
-117.305,33.035,11558.379654945214
-117.295,33.035,17665.117159970945
-118.615,33.025,3.3902364635073687
-118.605,33.025,3.525173457038674
-118.565,33.025,4.102818162554354
-117.295,33.025,13559.437485871429
-117.285,33.025,35086.313423655956
-118.615,33.015,3.2063241305681904
-118.605,33.015,3.3249825224626437
-118.595,33.015,3.446756501692079
-118.585,33.015,3.571084654601006
-118.565,33.015,3.824291252388358
-117.295,33.015,10887.402539776202
-117.285,33.015,14657.428120202017
-118.615,33.004999999999995,3.035158164368023
-118.595,33.004999999999995,3.2465760680472346
-118.585,33.004999999999995,3.354928797382863
-118.565,33.004999999999995,3.5736315479766274
-118.555,33.004999999999995,3.682252420331656
-118.545,33.004999999999995,3.789002806226777
-117.285,33.004999999999995,12282.468657069823
-118.595,32.995,3.0625281441584304
-118.585,32.995,3.157390118665163
-118.545,32.995,3.532759122765364
-117.295,32.995,8973.617795014969
-117.285,32.995,11210.313129021106
-118.585,32.985,2.976588376258011
-118.575,32.985,3.0599188845583543
-118.545,32.985,3.3032503575075376
-118.535,32.985,3.379789988089918
-117.285,32.985,10374.560066034348
-117.275,32.985,15677.02032617304
-118.585,32.975,2.8108140073392276
-118.575,32.975,2.8841313881004207
-118.535,32.975,3.16328957038803
-118.525,32.975,3.226598146538131
-117.275,32.975,12213.560564715197
-118.585,32.965,2.65852925690693
-118.575,32.965,2.7233402555789974
-118.565,32.965,2.787195032126302
-118.525,32.965,3.0237477696494928
-118.515,32.965,3.075689322588528
-117.275,32.965,12457.114751085543
-118.575,32.955,2.575906265620432
-118.565,32.955,2.632450102727286
-118.555,32.955,2.6876197264793396
-118.515,32.955,2.886581742730641
-117.275,32.955,13239.313493358857
-118.565,32.945,2.490691360568851
-118.555,32.945,2.539666134981202
-118.505,32.945,2.7532130497083687
-117.275,32.945,11257.508502735122
-117.265,32.945,15457.838814104714
-118.555,32.935,2.404148841658079
-118.545,32.935,2.4462921105156368
-118.495,32.935,2.6246114305930117
-118.555,32.925,0.8526004436512005
-118.545,32.925,2.317354951783802
-118.485,32.925,2.501384383723589
-118.475,32.925,2.5231944609252777
-117.265,32.925,11545.507149779003
-118.555,32.915,0.7932410469876092
-118.545,32.915,0.8073707515609362
-118.545,32.905,0.7519717052413742
-118.535,32.905,0.7632306677095573
-118.455,32.905,2.285443346585752
-118.535,32.894999999999996,0.7117693500713337
-118.525,32.894999999999996,0.7205764450333906
-118.525,32.885,0.6729527621869494
-118.515,32.885,0.6796881614204057
-118.525,32.875,0.6298490858359825
-118.515,32.875,0.6357461852792385
-118.505,32.875,0.6407479417674439
-118.515,32.865,0.5959015551308693
-118.505,32.865,0.6002943349793629
-118.505,32.855000000000004,0.5635371977195816
-118.495,32.855000000000004,0.5666771262387266
-117.295,32.855000000000004,10563.934358173203
-117.285,32.855000000000004,12779.686446644564
-117.275,32.855000000000004,15576.935832882436
-117.265,32.855000000000004,17401.128095155487
-118.505,32.845,0.5300414359578712
-118.495,32.845,0.5328185886900745
-118.485,32.845,0.5349232312477791
-118.475,32.845,0.5363390789600121
-118.375,32.845,0.5128591563624926
-117.305,32.845,9612.713984561466
-117.295,32.845,11658.983949692703
-117.285,32.845,16517.59389891056
-118.495,32.835,0.5018990856997027
-118.485,32.835,0.5037663342744705
-118.475,32.835,0.5050220003217589
-118.465,32.835,0.5056568389209813
-118.365,32.835,0.47904375714659875
-117.305,32.835,9997.798132148857
-117.295,32.835,12482.577278733512
-117.285,32.835,19979.548890733222
-118.465,32.825,0.4769335785323311
-118.455,32.825,0.4769418625382169
-118.395,32.825,0.46556674514294627
-118.385,32.825,0.4618868957391383
-118.375,32.825,0.4577508559120673
-118.355,32.825,0.44821570917846904
-118.345,32.825,0.4428736350239259
-117.295,32.825,12511.899388930702
-117.285,32.825,17471.428174040007
-118.455,32.815,0.45059724698064935
-118.445,32.815,0.45010770801249345
-118.435,32.815,0.449124467296338
-118.405,32.815,0.44329259278776884
-118.395,32.815,0.4404295517659422
-118.385,32.815,0.43713456936940565
-118.375,32.815,0.4334277551630611
-118.365,32.815,0.42933118463137493
-118.355,32.815,0.42486858767010155
-118.345,32.815,0.4200650278592806
-117.295,32.815,12158.463637574789
-117.285,32.815,16000.688513055438
-117.275,32.815,29595.954099269966
-118.445,32.805,0.4259381323933598
-118.435,32.805,0.42505744887241953
-118.425,32.805,0.4237399606771307
-118.41499999999999,32.805,0.421993799828558
-118.405,32.805,0.41982962770357957
-117.295,32.805,11693.9836778599
-117.285,32.805,14424.197805398286
-117.275,32.805,19244.836883497093
-118.435,32.795,0.40287248512863594
-118.425,32.795,0.40168861021648966
-118.41499999999999,32.795,0.40011894728427794
-117.275,32.745,14532.012660204226
-117.265,32.745,20134.88238936223
-117.275,32.735,14225.558149956869
-117.265,32.735,19567.43416184948
-117.255,32.735,38045.05274013574
-117.275,32.725,13485.340207435482
-117.265,32.725,18571.440064656344
-117.275,32.715,12348.237117925713
-117.265,32.715,15887.833605007569
-117.275,32.705,11090.625391428997
-117.265,32.705,12966.00090601945
-117.275,32.695,10127.448153417725
-117.265,32.695,11403.731290635922
-117.275,32.685,9403.746606214972
-117.265,32.685,10407.699669130925
-117.255,32.685,11831.20434209811
-117.265,32.675,9646.086149563935
-117.255,32.675,10552.663300373852
-117.265,32.665,9090.605036132176
-117.255,32.665,9830.458203881231
-117.245,32.665,10635.326618285018
-117.235,32.665,11517.221976335826
-117.265,32.655,8659.862069531913
-117.255,32.655,9322.271100401244
-117.245,32.655,10058.58171420801
-117.235,32.655,10850.26924440952
-117.265,32.644999999999996,8330.38213756987
-117.245,32.644999999999996,9622.217573476311
-117.235,32.644999999999996,10357.832956960743
-117.245,32.635,9284.807362233778
-117.16499999999999,32.585,17100.70456541064
-117.155,32.585,19649.292848107005
-117.145,32.585,23473.232207369892
-117.175,32.575,15025.45838125137
-117.16499999999999,32.575,17011.9128953392
-117.155,32.575,19617.710014617707
-117.145,32.575,23502.19508886976
-117.16499999999999,32.565,16780.430565846556
-117.155,32.565,19295.34881412505
-117.145,32.565,22805.12782665121
-117.16499999999999,32.555,16395.146550566733
-117.155,32.555,18776.896083588403
-117.145,32.555,21883.71407493212
-117.155,32.525,16823.222971712876
-117.145,32.525,19129.994545223464
-117.135,32.525,21983.208335859526
-117.155,32.515,16074.173139890714
-117.145,32.515,18198.09796885645
-117.135,32.515,20805.699784882905
-117.125,32.515,24059.58385916711
-117.145,32.504999999999995,17220.75018144678
-117.135,32.504999999999995,19585.577815884586
-117.125,32.504999999999995,22511.50072475006
-119.125,32.455,0
-119.135,32.445,0
-119.125,32.445,0
-117.295,32.445,4008.532162026468
-117.295,32.435,3862.6767301094956
-117.255,32.415,4447.324410194237
-117.245,32.415,4712.250194714897
-117.255,32.405,4248.84890862856
-117.245,32.405,4486.8865116202
-117.245,32.394999999999996,4269.665223270319
-117.235,32.394999999999996,4511.51167523843
-117.245,32.385,4057.6136601276417
-117.235,32.385,4283.734470809543
-117.225,32.385,4523.405517612747
-117.225,32.375,4278.379567313597
-117.225,32.365,4046.633897760156
-117.225,32.355000000000004,3818.193308497326
-117.215,32.355000000000004,4019.3724099545548
-117.045,32.305,7115.02171856047
-117.045,32.295,5987.5193294825885
-117.045,32.285,5129.738866226735
-117.035,32.285,6873.755237149188
-117.045,32.275,4450.365011640876
-117.035,32.275,4863.275003265019
-117.025,32.275,7612.254543940664
-117.035,32.265,4059.362488815703
-117.025,32.265,4334.189890571248
-117.015,32.265,4623.435629873036
-117.005,32.265,5778.723048139206
-116.995,32.265,20100.97362556203
-117.015,32.254999999999995,3729.1437797938324
-117.005,32.254999999999995,3940.352052354147
-116.995,32.254999999999995,4210.298489091175
-116.985,32.254999999999995,4398.92764292842
-116.975,32.254999999999995,4430.040617301087
-116.965,32.254999999999995,7004.216043855046
-116.985,32.245,3503.1745274011896
-116.975,32.245,3650.946107212133
-116.965,32.245,3983.6519965143984
-116.955,32.245,4776.752003030734
-116.945,32.245,7984.47076977804
-116.935,32.245,16137.335503836714
-116.945,32.235,4440.125389493156
-116.935,32.235,5346.931207329122
-116.925,32.235,6861.766612851142
-116.965,32.225,3043.914305326273
-116.935,32.225,4833.09530190876
-116.925,32.225,9264.239799288373
-116.925,32.215,9796.398998314202
-116.91499999999999,32.215,25227.406788155593
-116.925,32.205,4347.373427118698
-116.91499999999999,32.205,5297.285235428079
-116.925,32.195,2982.7967650514975
-116.91499999999999,32.195,3578.9012057588598
-116.925,32.185,2430.1907087534146
-116.91499999999999,32.185,2810.4676400610274
-116.91499999999999,32.175,2381.711102605532
-116.91499999999999,32.165,2226.1632761149726
-116.905,32.165,3603.9662243413354
-116.91499999999999,32.155,1924.8202313347228
-116.905,32.155,2137.6644025725486
-116.895,32.155,2253.6945190790707
-116.91499999999999,32.144999999999996,1723.685153785962
-116.905,32.144999999999996,1774.6331901527005
-116.895,32.144999999999996,1885.6679974993294
-116.905,32.135,1639.9810578226825
-116.895,32.135,1914.7449551736183
-116.895,32.125,1652.090210328737
-116.895,32.115,1635.2933319445958
-116.885,32.055,715.4804654047339
-116.895,32.045,565.1966513638067
-116.885,32.045,744.4360638360638
-116.895,32.035,543.9226786492146
-116.885,32.035,683.3874998971942
-116.895,32.025,523.4100136741141
-116.885,32.025,607.4956466805057
-116.885,32.015,570.2434685983842
-116.875,32.015,858.4606168698311
-116.875,32.004999999999995,555.2222663559065
-116.865,32.004999999999995,577.5234706144042
-116.865,31.994999999999997,557.2041644425149
-116.855,31.994999999999997,657.5976313924118
-116.855,31.985,557.4628029499082
-116.845,31.985,575.0578868762137
-116.835,31.985,595.2639009575495
-116.805,31.985,677.9791693887307
-116.795,31.985,1582.7046588370717
-116.845,31.975,582.2490692174492
-116.835,31.975,607.1273280588791
-116.825,31.975,634.4204115329787
-116.815,31.975,664.4890036303076
-116.805,31.975,698.1788082057939
-116.795,31.975,736.4851841196586
-116.785,31.975,773.9467734556248
-116.775,31.975,778.0280200498039
-116.775,31.965,824.6911651664835
-116.765,31.965,881.3712582009186
-116.755,31.945,1110.789883373427
-116.755,31.935000000000002,1214.4393947821102
-116.755,31.924999999999997,1349.5219449757294
-116.755,31.915,1465.4391490896944
-116.755,31.905,1581.7451460042676
-116.745,31.905,2064.846827994066
-116.735,31.905,3415.139941059861
-116.725,31.905,8609.41133231536
-116.745,31.895,2006.096829727241
-116.735,31.895,2648.42667263716
-116.725,31.895,3713.9701036461165
-116.715,31.895,6624.973439209746
-116.705,31.895,32539.662281501965
-116.695,31.895,83001.68295736921
-116.715,31.884999999999998,4805.536077080474
-116.705,31.884999999999998,8048.965586518077
-116.695,31.884999999999998,9102.322386584154
-116.685,31.884999999999998,6152.622721859253
-116.695,31.875,4546.732331261564
-116.685,31.875,4447.519864782709
-116.695,31.865000000000002,3738.708996618814
-116.685,31.865000000000002,4038.4727290696933
-116.675,31.865000000000002,4357.130652802766
-116.66499999999999,31.865000000000002,4767.884244308712
-116.645,31.865000000000002,5965.092111348807
-116.805,31.855,994.6826529795261
-116.685,31.855,4088.0662976857657
-116.675,31.855,4645.8076990816535
-116.655,31.855,6227.765536821914
-116.805,31.845,1006.6288173558399
-116.685,31.845,4310.463382788526
-116.815,31.814999999999998,929.5196268379198
-116.805,31.814999999999998,1016.8746840401885
-116.795,31.814999999999998,1117.0409233128205
-116.815,31.805,925.1272838128106
-116.805,31.805,1011.6593931967566
-116.795,31.805,1110.8915408128032
-116.785,31.805,1226.1337157127218
-116.805,31.795,1002.2818931565738
-116.795,31.795,1099.8072884362657
-116.785,31.795,1212.1181402903003
-116.785,31.785,1193.0281882571833
-116.755,31.755,1480.6200926991726
-116.745,31.755,1650.0166115224833
-116.735,31.755,1848.8295644597952
-116.755,31.744999999999997,1415.2989797165353
-116.745,31.744999999999997,1571.70957668888
-116.735,31.744999999999997,1755.6526336306792
-116.745,31.735,1490.630204349255
-116.735,31.735,1664.1789497616612
-116.725,31.735,1892.4301752719828
-116.695,31.735,2801.735283687215
-116.685,31.735,2994.612239479003
-116.675,31.735,3336.274396091655
-116.735,31.725,1567.6753998633467
-116.725,31.725,1822.4065105822367
-116.715,31.725,3437.2466647708416
-116.675,31.725,3151.3785923649702
-116.725,31.715,1639.9175860931537
-116.715,31.715,1918.962943072718
-116.705,31.715,2061.3873568417735
-116.695,31.715,2314.5640034773296
-116.695,31.705,1987.401196185269
-116.685,31.705,2284.0452828278635
-116.675,31.705,2540.3780742455815
-116.685,31.695,1945.304558138779
-116.675,31.695,2163.9838341987265
-116.675,31.685000000000002,1887.5176394988277
-116.66499999999999,31.685000000000002,2075.0710227331265
-116.66499999999999,31.674999999999997,1810.5255770783342
-116.655,31.674999999999997,1972.9758187726818
-116.655,31.665,1710.7517898044516
-116.66499999999999,31.645,1253.6113050990878
-116.655,31.645,1339.0979368062544
-116.66499999999999,31.634999999999998,1122.9304623273608
-116.675,31.625,963.6211492900284
-116.66499999999999,31.625,1007.6997076662079
-116.675,31.615000000000002,873.2975252044863
-116.66499999999999,31.615000000000002,909.677943206736
-116.675,31.605,795.5637721538726
-116.66499999999999,31.605,826.5904554545967
-116.675,31.595,729.5733593770683
-116.66499999999999,31.595,753.8322714403323
-116.655,31.595,777.625346119483
-116.675,31.585,670.0704951761096
-116.66499999999999,31.585,690.7870344019348
-116.655,31.585,715.9385252208309
-116.705,31.575,561.1752889811362
-116.695,31.575,579.8712758657111
-116.685,31.575,600.4424781248359
-116.675,31.575,618.2681290720066
-116.66499999999999,31.575,635.3300564972217
-116.655,31.575,652.6215685564526
-116.695,31.564999999999998,542.0658610057419
-116.685,31.564999999999998,561.3844331003269
-116.725,31.555,457.43888875357027
-116.715,31.555,471.84447562715945
-116.695,31.555,508.3694194331287
-116.685,31.555,590.6107216628641
-116.675,31.555,569.2791823913458
-116.695,31.545,471.99019645595365
-116.685,31.545,494.43301777460675
-116.675,31.545,505.4766540813883
-116.66499999999999,31.545,512.8632417116121
-116.675,31.535,463.36491870884987
-116.66499999999999,31.535,500.34492916486437
-116.675,31.525,429.3567119496433
-116.66499999999999,31.525,446.9869254065157
-116.655,31.525,495.6962215186635
-116.645,31.525,467.6125459983951
-116.66499999999999,31.515,407.60481409743625
-116.655,31.515,416.05195335640667
-116.645,31.515,420.7957669539098
-116.635,31.515,423.88401218379164
-116.625,31.515,427.06176827482557
-116.655,31.505,384.18090320575857
-116.645,31.505,389.1465480018782
-116.635,31.505,393.2330136066349
-116.625,31.505,396.69996950581253
-116.615,31.505,399.72448287738627
-116.645,31.494999999999997,362.786782091349
-116.635,31.494999999999997,366.64256755144834
-116.625,31.494999999999997,369.9652530143451
-116.615,31.494999999999997,372.7941552194565
-116.635,31.485,343.0924618728995
-116.625,31.485,346.12480255117407
-116.615,31.485,348.6995750303308
-116.605,31.485,350.83382749927205
-116.635,31.475,321.96942832330984
-116.625,31.475,324.7013839902131
-116.615,31.475,327.0482369301484
-116.605,31.475,328.99393783677954
-116.625,31.465,305.26165800078746
-116.615,31.465,307.2816741887054
-116.605,31.465,309.1028862384531
-116.595,31.465,310.4569538459725
-116.585,31.465,311.6435995051427
-116.575,31.465,312.6528450565491
-116.565,31.465,314.4410740482519
-116.625,31.455,287.46377668189183
-116.615,31.455,289.38909414336183
-116.605,31.455,291.0259152737512
-116.595,31.455,292.3817523835168
-116.585,31.455,293.52510775036325
-116.575,31.455,294.52603127232254
-116.565,31.455,291.2537684695414
-116.555,31.455,293.1628736629149
-116.615,31.445,268.6629956195522
-116.605,31.445,270.18880679114136
-116.595,31.445,271.4840387438719
-116.585,31.445,272.576682870872
-116.555,31.445,277.47181388754
-116.545,31.445,288.76682785473685
-116.535,31.445,478.6466597083516
-116.615,31.435000000000002,254.05501826678798
-116.605,31.435000000000002,255.47162394309169
-116.585,31.435000000000002,257.6965624463705
-116.545,31.435000000000002,262.87374462766
-116.535,31.435000000000002,265.72153157775136
-116.525,31.435000000000002,263.60426673942146
-116.615,31.424999999999997,240.64111878430998
-116.605,31.424999999999997,241.95051313425373
-116.595,31.424999999999997,243.1064462027999
-116.585,31.424999999999997,244.04679460241593
-116.525,31.424999999999997,248.21795024903673
-116.515,31.424999999999997,247.43394115952512
-116.595,31.415,230.61889932387692
-116.585,31.415,231.50327982577116
-116.515,31.415,235.90302728917848
-116.505,31.415,237.81122658624358
-116.505,31.405,234.94444013362158
-116.485,31.365000000000002,61.70778151513951
-116.475,31.365000000000002,63.63005897364906
-116.475,31.355,63.38415855376355
-116.465,31.355,67.07208865780036
