"model","residual","fitted","std_residual","species","time","MPA","source","resp"
"pooled",-0.998408531024287,0.823903640205255,-0.525703460311038,"Panulirus interruptus",10,"Campus Point SMCA","LTER","pooled"
"pooled",-0.972858958718097,0.929313403730801,-0.512250551853764,"Panulirus interruptus",11,"Campus Point SMCA","LTER","pooled"
"pooled",-1.4442845382468,1.79666263753467,-0.760475652838349,"Panulirus interruptus",11,"Naples SMCA","LTER","pooled"
"pooled",-0.213324660958062,0.742565002279214,-0.112324273031081,"Panulirus interruptus",1,"Naples SMCA","LTER","pooled"
"pooled",-0.544425730690801,0.84797476580476,-0.286662705308512,"Panulirus interruptus",2,"Naples SMCA","LTER","pooled"
"pooled",0.324357676776554,0.953384529330306,0.170787756475746,"Panulirus interruptus",3,"Naples SMCA","LTER","pooled"
"pooled",-0.165696373022772,1.05879429285585,-0.087246005970817,"Panulirus interruptus",4,"Naples SMCA","LTER","pooled"
"pooled",-0.83065008689115,1.1642040563814,-0.43737168845938,"Panulirus interruptus",5,"Naples SMCA","LTER","pooled"
"pooled",0.489029066709957,1.26961381990694,0.257494066380176,"Panulirus interruptus",6,"Naples SMCA","LTER","pooled"
"pooled",-0.0829053028498292,1.37502358343249,-0.0436530771041955,"Panulirus interruptus",7,"Naples SMCA","LTER","pooled"
"pooled",0.764399597458775,1.48043334695804,0.402488060706151,"Panulirus interruptus",8,"Naples SMCA","LTER","pooled"
"pooled",0.815737189734519,1.58584311048358,0.42951943019546,"Panulirus interruptus",9,"Naples SMCA","LTER","pooled"
"pooled",-1.23002085440477,1.69125287400913,-0.64765694535076,"Panulirus interruptus",10,"Naples SMCA","LTER","pooled"
"pooled",-0.340341388095221,0.742565002279214,-0.179203842764808,"Panulirus interruptus",1,"Naples SMCA","LTER","pooled"
"pooled",-0.61553686464821,0.84797476580476,-0.324105663803367,"Panulirus interruptus",2,"Naples SMCA","LTER","pooled"
"pooled",-0.0417923182377049,0.953384529330306,-0.0220053872030137,"Panulirus interruptus",3,"Naples SMCA","LTER","pooled"
"pooled",-0.36124181882799,1.05879429285585,-0.190208785548035,"Panulirus interruptus",4,"Naples SMCA","LTER","pooled"
"pooled",-0.909512147332262,1.1642040563814,-0.478895830904976,"Panulirus interruptus",5,"Naples SMCA","LTER","pooled"
"pooled",0.154895590306067,1.26961381990694,0.0815589463436178,"Panulirus interruptus",6,"Naples SMCA","LTER","pooled"
"pooled",-0.493824171369604,1.37502358343249,-0.260018887667053,"Panulirus interruptus",7,"Naples SMCA","LTER","pooled"
"pooled",0.489430043119775,1.48043334695804,0.25770519707427,"Panulirus interruptus",8,"Naples SMCA","LTER","pooled"
"pooled",0.432387700151359,1.58584311048358,0.227670039970814,"Panulirus interruptus",9,"Naples SMCA","LTER","pooled"
"pooled",-1.73381248842792,1.69125287400913,-0.912924115103417,"Panulirus interruptus",10,"Naples SMCA","LTER","pooled"
"pooled",-2.0918712593728,1.79666263753467,-1.10145689405246,"Panulirus interruptus",11,"Naples SMCA","LTER","pooled"
"pooled",1.38038302821631,-0.93518974267476,0.726828860069396,"Macrocystis pyrifera",1,"Campus Point SMCA","LTER","pooled"
"pooled",1.23693862690185,-0.775910737249796,0.65129943920608,"Macrocystis pyrifera",2,"Campus Point SMCA","LTER","pooled"
"pooled",0.768191897345767,-0.616631731824831,0.404484863729342,"Macrocystis pyrifera",3,"Campus Point SMCA","LTER","pooled"
"pooled",1.02650010822246,-0.457352726399866,0.540494839671072,"Macrocystis pyrifera",4,"Campus Point SMCA","LTER","pooled"
"pooled",0.569978488290236,-0.298073720974901,0.300117290954661,"Macrocystis pyrifera",5,"Campus Point SMCA","LTER","pooled"
"pooled",-0.0232543435592855,-0.138794715549936,-0.012244375419986,"Macrocystis pyrifera",6,"Campus Point SMCA","LTER","pooled"
"pooled",0.247784186883946,0.0204842898750283,0.1304686412501,"Macrocystis pyrifera",7,"Campus Point SMCA","LTER","pooled"
"pooled",0.198202371447621,0.179763295299993,0.104361761016777,"Macrocystis pyrifera",8,"Campus Point SMCA","LTER","pooled"
"pooled",0.197423528029415,0.339042300724958,0.103951667685973,"Macrocystis pyrifera",9,"Campus Point SMCA","LTER","pooled"
"pooled",1.51420585202505,0.498321306149922,0.797292121709071,"Macrocystis pyrifera",10,"Campus Point SMCA","LTER","pooled"
"pooled",0.454646073039413,0.657600311574887,0.239389995564681,"Macrocystis pyrifera",11,"Campus Point SMCA","LTER","pooled"
"pooled",1.38038302821631,-0.93518974267476,0.726828860069396,"Macrocystis pyrifera",1,"Campus Point SMCA","LTER","pooled"
"pooled",0.569978488290236,-0.298073720974901,0.300117290954661,"Macrocystis pyrifera",5,"Campus Point SMCA","LTER","pooled"
"pooled",-0.0232543435592855,-0.138794715549936,-0.012244375419986,"Macrocystis pyrifera",6,"Campus Point SMCA","LTER","pooled"
"pooled",0.247784186883946,0.0204842898750283,0.1304686412501,"Macrocystis pyrifera",7,"Campus Point SMCA","LTER","pooled"
"pooled",0.198202371447621,0.179763295299993,0.104361761016777,"Macrocystis pyrifera",8,"Campus Point SMCA","LTER","pooled"
"pooled",0.197423528029415,0.339042300724958,0.103951667685973,"Macrocystis pyrifera",9,"Campus Point SMCA","LTER","pooled"
"pooled",1.51420585202505,0.498321306149922,0.797292121709071,"Macrocystis pyrifera",10,"Campus Point SMCA","LTER","pooled"
"pooled",0.454646073039413,0.657600311574887,0.239389995564681,"Macrocystis pyrifera",11,"Campus Point SMCA","LTER","pooled"
"pooled",0.768191897345767,-0.616631731824831,0.404484863729342,"Macrocystis pyrifera",3,"Campus Point SMCA","LTER","pooled"
"pooled",1.02650010822246,-0.457352726399866,0.540494839671072,"Macrocystis pyrifera",4,"Campus Point SMCA","LTER","pooled"
"pooled",1.23693862690185,-0.775910737249796,0.65129943920608,"Macrocystis pyrifera",2,"Campus Point SMCA","LTER","pooled"
"pooled",-0.872012717486735,1.20639153452883,-0.459150827314852,"Macrocystis pyrifera",9,"Naples SMCA","LTER","pooled"
"pooled",-0.325783537298463,1.36567053995379,-0.17153853112059,"Macrocystis pyrifera",10,"Naples SMCA","LTER","pooled"
"pooled",3.58358996369887,1.52494954537876,1.8869086007505,"Macrocystis pyrifera",11,"Naples SMCA","LTER","pooled"
"pooled",-1.45308591599004,-0.0678405088708891,-0.765109942902337,"Macrocystis pyrifera",1,"Naples SMCA","LTER","pooled"
"pooled",0.970897593236074,0.0914384965540757,0.51121781165895,"Macrocystis pyrifera",2,"Naples SMCA","LTER","pooled"
"pooled",-0.140844612226453,0.25071750197904,-0.0741605241870792,"Macrocystis pyrifera",3,"Naples SMCA","LTER","pooled"
"pooled",0.284083695549517,0.409996507404005,0.14958183662064,"Macrocystis pyrifera",4,"Naples SMCA","LTER","pooled"
"pooled",0.036937638380347,0.56927551282897,0.019449197106063,"Macrocystis pyrifera",5,"Naples SMCA","LTER","pooled"
"pooled",-0.299314730228031,0.728554518253935,-0.157601607471754,"Macrocystis pyrifera",6,"Naples SMCA","LTER","pooled"
"pooled",-0.221977203354857,0.8878335236789,-0.116880195118221,"Macrocystis pyrifera",7,"Naples SMCA","LTER","pooled"
"pooled",-1.3024131920526,1.04711252910386,-0.685774510674872,"Macrocystis pyrifera",8,"Naples SMCA","LTER","pooled"
"pooled",-1.45308591599004,-0.0678405088708891,-0.765109942902337,"Macrocystis pyrifera",1,"Naples SMCA","LTER","pooled"
"pooled",0.970897593236074,0.0914384965540757,0.51121781165895,"Macrocystis pyrifera",2,"Naples SMCA","LTER","pooled"
"pooled",-0.140844612226452,0.25071750197904,-0.0741605241870787,"Macrocystis pyrifera",3,"Naples SMCA","LTER","pooled"
"pooled",0.284083695549517,0.409996507404005,0.14958183662064,"Macrocystis pyrifera",4,"Naples SMCA","LTER","pooled"
"pooled",0.036937638380347,0.56927551282897,0.019449197106063,"Macrocystis pyrifera",5,"Naples SMCA","LTER","pooled"
"pooled",-0.299314730228031,0.728554518253935,-0.157601607471754,"Macrocystis pyrifera",6,"Naples SMCA","LTER","pooled"
"pooled",-0.221977203354857,0.8878335236789,-0.116880195118221,"Macrocystis pyrifera",7,"Naples SMCA","LTER","pooled"
"pooled",-1.3024131920526,1.04711252910386,-0.685774510674872,"Macrocystis pyrifera",8,"Naples SMCA","LTER","pooled"
"pooled",-0.872012717486735,1.20639153452883,-0.459150827314852,"Macrocystis pyrifera",9,"Naples SMCA","LTER","pooled"
"pooled",-0.325783537298463,1.36567053995379,-0.17153853112059,"Macrocystis pyrifera",10,"Naples SMCA","LTER","pooled"
"pooled",3.58358996369887,1.52494954537876,1.8869086007505,"Macrocystis pyrifera",11,"Naples SMCA","LTER","pooled"
"pooled",-0.5098515549954,0.404491039337573,-0.268457969235366,"Semicossyphus pulcher",1,"Campus Point SMCA","LTER","pooled"
"pooled",0.723120020856167,0.375492267811943,0.380752653219296,"Semicossyphus pulcher",2,"Campus Point SMCA","LTER","pooled"
"pooled",-1.55046630061225,0.346493496286312,-0.81638475032991,"Semicossyphus pulcher",3,"Campus Point SMCA","LTER","pooled"
"pooled",-2.65286964057772,0.317494724760682,-1.39684578653894,"Semicossyphus pulcher",4,"Campus Point SMCA","LTER","pooled"
"pooled",-2.62387086905209,0.288495953235051,-1.3815767317762,"Semicossyphus pulcher",5,"Campus Point SMCA","LTER","pooled"
"pooled",0.203126340238693,0.25949718170942,0.106954434608292,"Semicossyphus pulcher",6,"Campus Point SMCA","LTER","pooled"
"pooled",0.86811387848432,0.23049841018379,0.457097927032978,"Semicossyphus pulcher",7,"Campus Point SMCA","LTER","pooled"
"pooled",-1.95551877990337,0.201499638658159,-1.02966166389198,"Semicossyphus pulcher",8,"Campus Point SMCA","LTER","pooled"
"pooled",-0.808489633852526,0.172500867132529,-0.425703291723514,"Semicossyphus pulcher",9,"Campus Point SMCA","LTER","pooled"
"pooled",-1.34747489993284,0.143502095606898,-0.709501366990754,"Semicossyphus pulcher",10,"Campus Point SMCA","LTER","pooled"
"pooled",-1.31847612840721,0.114503324081268,-0.694232312228018,"Semicossyphus pulcher",11,"Campus Point SMCA","LTER","pooled"
"pooled",-0.043863462143763,0.404491039337573,-0.023095930286715,"Semicossyphus pulcher",1,"Campus Point SMCA","LTER","pooled"
"pooled",3.43992098658078,0.375492267811943,1.81126093142135,"Semicossyphus pulcher",2,"Campus Point SMCA","LTER","pooled"
"pooled",0.0623912359337006,0.25949718170942,0.0328515708792866,"Semicossyphus pulcher",6,"Campus Point SMCA","LTER","pooled"
"pooled",2.92771482915994,0.23049841018379,1.54156316644682,"Semicossyphus pulcher",7,"Campus Point SMCA","LTER","pooled"
"pooled",-2.63972425852329,0.201499638658159,-1.38992419821273,"Semicossyphus pulcher",8,"Campus Point SMCA","LTER","pooled"
"pooled",-1.78643008908655,0.172500867132529,-0.940629462043037,"Semicossyphus pulcher",9,"Campus Point SMCA","LTER","pooled"
"pooled",-4.19399777721631,0.143502095606898,-2.20831360661298,"Semicossyphus pulcher",10,"Campus Point SMCA","LTER","pooled"
"pooled",-4.83474127452851,0.114503324081268,-2.54569160694241,"Semicossyphus pulcher",11,"Campus Point SMCA","LTER","pooled"
"pooled",-1.44510578495442,0.346493496286312,-0.760908073257998,"Semicossyphus pulcher",3,"Campus Point SMCA","LTER","pooled"
"pooled",-3.57435458852686,0.317494724760682,-1.88204579305773,"Semicossyphus pulcher",4,"Campus Point SMCA","LTER","pooled"
"pooled",-3.51507454508035,0.288495953235051,-1.85083239393418,"Semicossyphus pulcher",5,"Campus Point SMCA","LTER","pooled"
"pooled",-0.122705177438195,1.06884887246203,-0.0646093601695894,"Semicossyphus pulcher",8,"Naples SMCA","LTER","pooled"
"pooled",0.52412543742094,1.0398501009364,0.275973759766003,"Semicossyphus pulcher",9,"Naples SMCA","LTER","pooled"
"pooled",0.90396823257451,1.01085132941077,0.475976730074748,"Semicossyphus pulcher",10,"Naples SMCA","LTER","pooled"
"pooled",1.97997816399317,0.981852557885139,1.04254054308174,"Semicossyphus pulcher",11,"Naples SMCA","LTER","pooled"
"pooled",0.961751948365646,1.27184027314144,0.506402250687903,"Semicossyphus pulcher",1,"Naples SMCA","LTER","pooled"
"pooled",1.52974722062397,1.24284150161581,0.805475296227861,"Semicossyphus pulcher",2,"Naples SMCA","LTER","pooled"
"pooled",1.60951831752302,1.21384273009018,0.847478084034186,"Semicossyphus pulcher",3,"Naples SMCA","LTER","pooled"
"pooled",0.390692402193867,1.18484395856455,0.205715737965335,"Semicossyphus pulcher",4,"Naples SMCA","LTER","pooled"
"pooled",0.849488382487188,1.15584518703892,0.447290831649232,"Semicossyphus pulcher",5,"Naples SMCA","LTER","pooled"
"pooled",0.490254369666378,1.12684641551329,0.258139239156754,"Semicossyphus pulcher",6,"Naples SMCA","LTER","pooled"
"pooled",-1.01885923266903,1.09784764398766,-0.536471602095043,"Semicossyphus pulcher",7,"Naples SMCA","LTER","pooled"
"pooled",1.65164291498669,1.27184027314144,0.86965843001755,"Semicossyphus pulcher",1,"Naples SMCA","LTER","pooled"
"pooled",6.56889893577792,1.24284150161581,3.45879746983847,"Semicossyphus pulcher",2,"Naples SMCA","LTER","pooled"
"pooled",4.5126231585973,1.21384273009018,2.3760830720472,"Semicossyphus pulcher",3,"Naples SMCA","LTER","pooled"
"pooled",0.849891635036797,1.18484395856455,0.447503160825237,"Semicossyphus pulcher",4,"Naples SMCA","LTER","pooled"
"pooled",2.79980329102485,1.15584518703892,1.47421244164648,"Semicossyphus pulcher",5,"Naples SMCA","LTER","pooled"
"pooled",0.436960018613738,1.12684641551329,0.230077555093757,"Semicossyphus pulcher",6,"Naples SMCA","LTER","pooled"
"pooled",0.0753820014672788,1.09784764398766,0.0396917472007821,"Semicossyphus pulcher",7,"Naples SMCA","LTER","pooled"
"pooled",0.637186907673449,1.06884887246203,0.335505308518516,"Semicossyphus pulcher",8,"Naples SMCA","LTER","pooled"
"pooled",0.71909840196569,1.0398501009364,0.378635104239013,"Semicossyphus pulcher",9,"Naples SMCA","LTER","pooled"
"pooled",1.4888570360872,1.01085132941077,0.783944919798003,"Semicossyphus pulcher",10,"Naples SMCA","LTER","pooled"
"pooled",3.43964993738739,0.981852557885139,1.8111182127902,"Semicossyphus pulcher",11,"Naples SMCA","LTER","pooled"
"pooled",-0.962293382240795,-0.0432284833613052,-0.506687338057303,"Semicossyphus pulcher",3,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.621759054884322,-0.0142297118356747,-0.327381904777071,"Semicossyphus pulcher",2,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-1.35712391990426,-0.159223569463827,-0.714581975809655,"Semicossyphus pulcher",7,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-2.2631476609301,-0.0722272548869358,-1.19164101625334,"Semicossyphus pulcher",4,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.101226026412566,-0.101226026412566,0.0532996971730885,"Semicossyphus pulcher",5,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.134467756288885,-0.130224797938197,-0.070802845313036,"Semicossyphus pulcher",6,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",1.2196802644072,-0.275218655566349,0.642212196258116,"Semicossyphus pulcher",11,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.0500720025086409,-0.188222340989458,0.0263649840376365,"Semicossyphus pulcher",8,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.111860596857262,-0.217221112515088,0.0588992391521246,"Semicossyphus pulcher",9,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",2.00407780159309,-0.246219884040719,1.0552300008386,"Semicossyphus pulcher",10,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.773148352366841,-0.391213741668871,0.407094642667009,"Semicossyphus pulcher",15,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.168898084913596,-0.420212513194502,0.0889318399432075,"Semicossyphus pulcher",16,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",1.57682234491387,-0.478210056245763,0.830262299708678,"Semicossyphus pulcher",18,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",1.15383599269645,-0.507208827771394,0.607542458966817,"Semicossyphus pulcher",19,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.30503430062399,-0.130224797938197,-0.160613198273732,"Semicossyphus pulcher",6,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.257165699579467,-0.159223569463827,0.135408396404163,"Semicossyphus pulcher",7,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",1.02467551443687,-0.188222340989458,0.53953411544152,"Semicossyphus pulcher",8,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.201058018553378,-0.217221112515088,0.10586537754075,"Semicossyphus pulcher",9,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",1.22448251678637,-0.246219884040719,0.644740781115485,"Semicossyphus pulcher",10,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.90437812745101,-0.275218655566349,0.476192556711084,"Semicossyphus pulcher",11,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.679829572050463,-0.30421742709198,0.357958438197687,"Semicossyphus pulcher",12,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.0747150019857475,-0.333216198617611,-0.0393405443368533,"Semicossyphus pulcher",13,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.801581629927087,-0.362214970143241,0.422065941425915,"Semicossyphus pulcher",14,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.0680740096582033,-0.0142297118356747,-0.0358437867090841,"Semicossyphus pulcher",2,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.531672591378854,-0.0432284833613052,-0.279947649038669,"Semicossyphus pulcher",3,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.496541404179421,-0.0722272548869358,-0.261449623329063,"Semicossyphus pulcher",4,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.0591166236626136,-0.101226026412566,-0.0311273518360846,"Semicossyphus pulcher",5,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.597477304832941,-0.362214970143241,0.314596557268749,"Semicossyphus pulcher",14,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.353293161541661,-0.391213741668871,-0.186023488136801,"Semicossyphus pulcher",15,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.264969024229577,-0.30421742709198,0.139517170160618,"Semicossyphus pulcher",12,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.207255339608203,-0.333216198617611,0.10912852386006,"Semicossyphus pulcher",13,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",0.33676128091768,-0.420212513194502,0.177318767995278,"Semicossyphus pulcher",16,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",1.18740270976906,-0.507208827771394,0.625216726331349,"Semicossyphus pulcher",19,"Anacapa Island SMR 2003","KFM","pooled"
"pooled",-0.812080486756414,1.11057347531241,-0.427594024563211,"Semicossyphus pulcher",1,"Gull Island SMR","KFM","pooled"
"pooled",-0.528189465601993,1.08157470378678,-0.278113638994989,"Semicossyphus pulcher",2,"Gull Island SMR","KFM","pooled"
"pooled",-0.601125710911162,1.05257593226115,-0.31651759423943,"Semicossyphus pulcher",3,"Gull Island SMR","KFM","pooled"
"pooled",0.370152178871891,1.02357716073552,0.194900459308966,"Semicossyphus pulcher",4,"Gull Island SMR","KFM","pooled"
"pooled",-0.0878571083518846,0.994578389209889,-0.0462604078774483,"Semicossyphus pulcher",5,"Gull Island SMR","KFM","pooled"
"pooled",-0.391293640001042,0.965579617684258,-0.206032314582902,"Semicossyphus pulcher",6,"Gull Island SMR","KFM","pooled"
"pooled",-0.241847622443048,0.936580846158628,-0.127342794092386,"Semicossyphus pulcher",7,"Gull Island SMR","KFM","pooled"
"pooled",-0.956422795485153,1.11057347531241,-0.50359623088464,"Semicossyphus pulcher",1,"Gull Island SMR","KFM","pooled"
"pooled",-0.462535495380556,1.08157470378678,-0.243544103322895,"Semicossyphus pulcher",2,"Gull Island SMR","KFM","pooled"
"pooled",-1.48789400351899,1.05257593226115,-0.783437843247907,"Semicossyphus pulcher",3,"Gull Island SMR","KFM","pooled"
"pooled",-0.417441357165203,1.02357716073552,-0.219800171091832,"Semicossyphus pulcher",4,"Gull Island SMR","KFM","pooled"
"pooled",0.175492863440361,0.994578389209889,0.0924042640900132,"Semicossyphus pulcher",5,"Gull Island SMR","KFM","pooled"
"pooled",-0.513594493941201,0.965579617684258,-0.270428781677766,"Semicossyphus pulcher",6,"Gull Island SMR","KFM","pooled"
"pooled",0.484804834772532,0.936580846158628,0.255269833235471,"Semicossyphus pulcher",7,"Gull Island SMR","KFM","pooled"
"pooled",-0.396756450867007,0.907582074632997,-0.208908710853592,"Semicossyphus pulcher",8,"Gull Island SMR","KFM","pooled"
"pooled",-0.443265231849522,0.878583303107367,-0.233397511116819,"Semicossyphus pulcher",9,"Gull Island SMR","KFM","pooled"
"pooled",1.1872973956793,0.849584531581736,0.62516127409944,"Semicossyphus pulcher",10,"Gull Island SMR","KFM","pooled"
"pooled",-0.173958595131054,0.820585760056106,-0.0915964082532635,"Semicossyphus pulcher",11,"Gull Island SMR","KFM","pooled"
"pooled",-0.035260906348998,0.791586988530475,-0.0185663282167215,"Semicossyphus pulcher",12,"Gull Island SMR","KFM","pooled"
"pooled",-0.569684550880353,0.762588217004844,-0.299962520729158,"Semicossyphus pulcher",13,"Gull Island SMR","KFM","pooled"
"pooled",-0.34154735770319,0.733589445479214,-0.179838835732355,"Semicossyphus pulcher",14,"Gull Island SMR","KFM","pooled"
"pooled",-0.406097685397587,0.704590673953584,-0.2138272578849,"Semicossyphus pulcher",15,"Gull Island SMR","KFM","pooled"
"pooled",-0.141509416497695,0.675591902427953,-0.0745105711818328,"Semicossyphus pulcher",16,"Gull Island SMR","KFM","pooled"
"pooled",-0.450540274713526,0.617594359376692,-0.237228122623708,"Semicossyphus pulcher",18,"Gull Island SMR","KFM","pooled"
"pooled",-0.477369952740837,0.588595587851061,-0.251355059783909,"Semicossyphus pulcher",19,"Gull Island SMR","KFM","pooled"
"pooled",-0.200275903448427,0.820585760056106,-0.105453561531313,"Semicossyphus pulcher",11,"Gull Island SMR","KFM","pooled"
"pooled",-0.881356987959184,0.791586988530475,-0.464070972895349,"Semicossyphus pulcher",12,"Gull Island SMR","KFM","pooled"
"pooled",-0.951168281562387,0.762588217004844,-0.50082951158526,"Semicossyphus pulcher",13,"Gull Island SMR","KFM","pooled"
"pooled",0.328655199018016,0.733589445479214,0.173050580002286,"Semicossyphus pulcher",14,"Gull Island SMR","KFM","pooled"
"pooled",-0.240220862426104,0.704590673953584,-0.126486237539203,"Semicossyphus pulcher",15,"Gull Island SMR","KFM","pooled"
"pooled",-0.581527828703876,0.675591902427953,-0.306198497225536,"Semicossyphus pulcher",16,"Gull Island SMR","KFM","pooled"
"pooled",1.08859731681145,0.588595587851061,0.573191592970441,"Semicossyphus pulcher",19,"Gull Island SMR","KFM","pooled"
"pooled",-1.04144231082641,0.878583303107367,-0.548362528467266,"Semicossyphus pulcher",9,"Gull Island SMR","KFM","pooled"
"pooled",0.800524420583294,0.849584531581736,0.42150927690129,"Semicossyphus pulcher",10,"Gull Island SMR","KFM","pooled"
"pooled",-0.72044896084182,0.907582074632997,-0.379346229447255,"Semicossyphus pulcher",8,"Gull Island SMR","KFM","pooled"
"pooled",1.15896851227451,0.450469400159595,0.610244943188914,"Semicossyphus pulcher",2,"Harris Point SMR","KFM","pooled"
"pooled",1.04486644015947,0.421470628633964,0.550165474438785,"Semicossyphus pulcher",3,"Harris Point SMR","KFM","pooled"
"pooled",-0.392471857108334,0.392471857108334,-0.206652694708927,"Semicossyphus pulcher",4,"Harris Point SMR","KFM","pooled"
"pooled",1.37112796980541,0.363473085582703,0.721955688335776,"Semicossyphus pulcher",5,"Harris Point SMR","KFM","pooled"
"pooled",-0.0831598857761666,0.334474314057073,-0.0437871255634713,"Semicossyphus pulcher",6,"Harris Point SMR","KFM","pooled"
"pooled",-1.40408783119955,0.305475542531442,-0.739310421040732,"Semicossyphus pulcher",7,"Harris Point SMR","KFM","pooled"
"pooled",0.234348852760179,0.276476771005812,0.123394381145318,"Semicossyphus pulcher",8,"Harris Point SMR","KFM","pooled"
"pooled",-1.85691591191428,0.247477999480181,-0.977743168318558,"Semicossyphus pulcher",9,"Harris Point SMR","KFM","pooled"
"pooled",1.39095868447955,0.21847922795455,0.732397381290806,"Semicossyphus pulcher",10,"Harris Point SMR","KFM","pooled"
"pooled",-2.58737572922729,0.18948045642892,-1.36236052849442,"Semicossyphus pulcher",11,"Harris Point SMR","KFM","pooled"
"pooled",-1.11599312993073,0.16048168490329,-0.587616623714182,"Semicossyphus pulcher",12,"Harris Point SMR","KFM","pooled"
"pooled",-3.35035873824586,0.131482913377659,-1.76410269669093,"Semicossyphus pulcher",13,"Harris Point SMR","KFM","pooled"
"pooled",-0.690270806754148,0.102484141852029,-0.363456180898278,"Semicossyphus pulcher",14,"Harris Point SMR","KFM","pooled"
"pooled",-1.02899681535383,0.0734853703263983,-0.541809459425973,"Semicossyphus pulcher",15,"Harris Point SMR","KFM","pooled"
"pooled",-1.14309888746888,0.0444865988007677,-0.601888928176104,"Semicossyphus pulcher",16,"Harris Point SMR","KFM","pooled"
"pooled",-2.38438432854788,-0.0135109442504934,-1.25547714515526,"Semicossyphus pulcher",18,"Harris Point SMR","KFM","pooled"
"pooled",-0.545276949125995,-0.042509715776124,-0.287110907084595,"Semicossyphus pulcher",19,"Harris Point SMR","KFM","pooled"
"pooled",-0.431948263818992,-0.042509715776124,-0.227438658533924,"Semicossyphus pulcher",19,"Harris Point SMR","KFM","pooled"
"pooled",1.91842710111314,0.479468171685225,1.01013135812751,"Semicossyphus pulcher",1,"Harris Point SMR","KFM","pooled"
"pooled",-0.0199358423067852,0.479468171685225,-0.0104970470095444,"Semicossyphus pulcher",1,"Harris Point SMR","KFM","pooled"
"pooled",0.24267778040035,0.450469400159595,0.127779906654226,"Semicossyphus pulcher",2,"Harris Point SMR","KFM","pooled"
"pooled",-1.47818074094053,0.392471857108334,-0.77832340803453,"Semicossyphus pulcher",4,"Harris Point SMR","KFM","pooled"
"pooled",0.962389536352267,0.363473085582703,0.506737967181106,"Semicossyphus pulcher",5,"Harris Point SMR","KFM","pooled"
"pooled",0.638257728722034,0.334474314057073,0.336069140169712,"Semicossyphus pulcher",6,"Harris Point SMR","KFM","pooled"
"pooled",-1.12378586604539,0.305475542531442,-0.591719822167994,"Semicossyphus pulcher",7,"Harris Point SMR","KFM","pooled"
"pooled",-0.0818851216200426,0.276476771005812,-0.0431159094158415,"Semicossyphus pulcher",8,"Harris Point SMR","KFM","pooled"
"pooled",0.72708164051795,0.247477999480181,0.382838610119623,"Semicossyphus pulcher",9,"Harris Point SMR","KFM","pooled"
"pooled",0.186985880153614,0.21847922795455,0.0984558135988808,"Semicossyphus pulcher",10,"Harris Point SMR","KFM","pooled"
"pooled",-0.308827214061486,0.18948045642892,-0.162610324356685,"Semicossyphus pulcher",11,"Harris Point SMR","KFM","pooled"
"pooled",-0.850815924086621,0.16048168490329,-0.447989837307579,"Semicossyphus pulcher",12,"Harris Point SMR","KFM","pooled"
"pooled",-0.273313108816877,0.131482913377659,-0.143910676430212,"Semicossyphus pulcher",13,"Harris Point SMR","KFM","pooled"
"pooled",-0.760004144768823,0.102484141852029,-0.400173672740765,"Semicossyphus pulcher",14,"Harris Point SMR","KFM","pooled"
"pooled",1.25017341980201,0.0734853703263983,0.658268106047277,"Semicossyphus pulcher",15,"Harris Point SMR","KFM","pooled"
"pooled",1.21613816076684,0.421470628633964,0.640347131925573,"Semicossyphus pulcher",3,"Harris Point SMR","KFM","pooled"
"pooled",0.774640384619739,0.0444865988007677,0.407880259470022,"Semicossyphus pulcher",16,"Harris Point SMR","KFM","pooled"
